Token,Nodes,Dates
2516,"[2181203, 239788, 2011277]","2021-12-24, 2021-12-25"
22442,"[808548, 723212, 859765]","2021-12-24, 2021-12-26"
23444,"[808548, 723212, 2055765]","2021-12-24, 2021-12-25, 2021-12-26, 2022-04-07"
23858,"[808548, 723212, 800591]","2021-12-24, 2021-12-29"
22856,"[808548, 1024131, 723212]","2021-12-25, 2021-12-26, 2021-12-27"
23131,"[808548, 2116105, 723212]","2021-12-25, 2021-12-30, 2021-12-31, 2022-01-01, 2022-01-03"
23971,"[808548, 723212, 1829301]","2021-12-25, 2022-01-01"
23975,"[808548, 723212, 1159365]","2021-12-25, 2021-12-26"
23993,"[808548, 1074323, 723212]","2021-12-25, 2021-12-26, 2021-12-28, 2022-01-03, 2022-01-06, 2022-01-07, 2022-04-18, 2022-04-20, 2022-06-21, 2022-09-13"
23885,"[808548, 723212, 1971197]","2021-12-26, 2022-01-04, 2022-01-28"
24149,"[808548, 2020001, 723212]","2021-12-26, 2022-01-17"
10671,"[692976, 1775624, 478154]","2021-12-27, 2021-12-28"
12254,"[1109194, 2174634, 1109196]","2021-12-27, 2021-12-28, 2022-01-24, 2022-02-23, 2022-05-21, 2022-08-06, 2022-09-13, 2022-09-17, 2022-10-15, 2022-10-30"
22101,"[1794096, 723212, 808548]","2021-12-27, 2022-03-19, 2022-04-15, 2022-12-29"
24132,"[808548, 723212, 1059677]","2021-12-27, 2021-12-28, 2022-01-01, 2022-01-02, 2022-01-03, 2022-01-05, 2022-01-06, 2022-01-07, 2022-01-21, 2022-03-14, 2022-09-10, 2023-08-24"
24257,"[808548, 1025268, 723212]","2021-12-27, 2022-01-08, 2022-01-11, 2022-01-14"
24207,"[808548, 723212, 1071636]","2021-12-28, 2022-01-06, 2022-01-09"
24379,"[808548, 723212, 838389]","2021-12-31, 2022-01-01"
24595,"[2121712, 723212, 808548]","2021-12-31, 2022-01-03, 2022-01-23, 2022-08-18"
24618,"[1490312, 723212, 808548]","2021-12-31, 2022-01-04, 2022-01-06"
24857,"[1362192, 853132, 723212]","2021-12-31, 2022-01-19"
24595,"[808548, 2121712, 723212]","2022-01-01, 2022-01-05, 2022-01-06, 2022-01-22"
24391,"[808548, 2216689, 723212]","2022-01-02, 2022-01-06"
22600,"[2074921, 863203, 723212]","2022-01-04, 2022-01-05, 2022-01-06"
24848,"[808548, 723212, 2257568]","2022-01-04, 2022-01-09, 2022-01-10"
25096,"[808548, 2116105, 723212]","2022-01-04, 2022-01-23, 2022-01-26"
25253,"[808548, 2039689, 723212]","2022-01-04, 2022-01-23, 2022-02-04"
23447,"[2066568, 2189859, 723212]","2022-01-05, 2022-01-17"
24623,"[808548, 1304897, 723212]","2022-01-05, 2022-08-01"
25164,"[808548, 723212, 976031]","2022-01-05, 2022-01-25"
25195,"[808548, 1159730, 723212]","2022-01-05, 2022-01-07"
23885,"[723212, 808548, 1971197]","2022-01-06, 2022-02-08"
24254,"[808548, 723212, 1136031]","2022-01-06, 2022-08-02, 2022-08-14"
25187,"[795530, 2161733, 2295181]","2022-01-06, 2022-01-15"
5681,"[1066947, 1725932, 1005711]","2022-01-07, 2022-01-13"
24994,"[1740744, 723212, 808548]","2022-01-07, 2022-04-23, 2022-08-03"
12254,"[718956, 1109194, 1109196]","2022-01-08, 2022-02-28"
25738,"[808548, 2359745, 723212]","2022-01-09, 2022-01-17, 2022-01-28, 2022-02-03, 2022-02-07"
22512,"[2396249, 2067804, 2143174]","2022-01-12, 2022-01-14, 2022-01-15, 2022-01-16, 2022-01-21, 2022-01-22, 2022-01-25, 2022-01-27"
19515,"[981721, 2423092, 2385262]","2022-01-13, 2022-01-16"
24686,"[1799211, 723212, 872797]","2022-01-13, 2022-01-16"
25735,"[723212, 1837317, 791638]","2022-01-14, 2022-01-16"
21132,"[856988, 62211, 723212]","2022-01-15, 2023-01-31"
26146,"[1848646, 2406118, 2398383]","2022-01-15, 2022-01-17"
5918,"[602547, 741733, 1387211]","2022-01-17, 2022-02-10"
21132,"[856988, 723212, 788119]","2022-01-17, 2023-01-29"
26794,"[1960633, 723212, 852677]","2022-01-18, 2022-11-02"
19755,"[1229385, 1411806, 1360687]","2022-01-19, 2022-02-04"
27497,"[808548, 807083, 723212]","2022-01-20, 2022-01-22, 2022-01-23, 2022-01-24, 2022-02-03, 2022-02-08, 2022-03-04, 2022-03-11, 2022-04-06, 2022-06-21, 2022-06-30, 2022-08-12, 2022-09-14, 2022-10-17, 2022-11-08"
21369,"[1559073, 478154, 1850899]","2022-01-21, 2022-01-26"
26471,"[808548, 2402363, 723212]","2022-01-21, 2022-02-05"
25187,"[2298306, 2550163, 2161733]","2022-01-23, 2022-02-28, 2022-03-06"
25187,"[2550163, 2161733, 2579775]","2022-01-24, 2022-04-22, 2022-05-19"
25738,"[808548, 723212, 1148559]","2022-01-24, 2022-03-11"
28295,"[808548, 1342844, 723212]","2022-01-24, 2022-02-23"
23084,"[758675, 723212, 1959013]","2022-01-25, 2022-01-26"
24336,"[808548, 1557948, 723212]","2022-01-25, 2022-07-01, 2023-10-19, 2023-10-27"
28307,"[402720, 723212, 818221]","2022-01-25, 2022-01-28"
24184,"[478154, 986011, 1348606]","2022-01-26, 2022-02-01, 2022-02-09, 2022-02-28"
11948,"[953128, 2616692, 727461]","2022-01-27, 2022-01-28"
25187,"[2550163, 2161733, 746869]","2022-01-28, 2022-03-03, 2022-03-16, 2022-04-18, 2022-08-01, 2022-08-02, 2022-09-20, 2022-12-20"
15980,"[1484800, 1306041, 1499986]","2022-01-29, 2022-01-30"
21454,"[1620755, 1846547, 723212]","2022-01-31, 2022-03-08"
24145,"[808548, 723212, 1148559]","2022-01-31, 2022-02-05"
29476,"[2279770, 1116187, 723212]","2022-01-31, 2022-02-05, 2022-02-12, 2022-02-13"
29229,"[808548, 723212, 2187917]","2022-02-01, 2022-02-11"
29558,"[808548, 723212, 1591103]","2022-02-01, 2022-02-08, 2022-02-11, 2022-03-05, 2022-03-12, 2022-03-19, 2022-04-14, 2022-04-23, 2022-06-21, 2022-08-08, 2022-08-17, 2022-09-15, 2022-10-28, 2023-04-28"
29791,"[1654618, 723212, 824085]","2022-02-01, 2022-03-13"
30358,"[808548, 723212, 1951559]","2022-02-01, 2022-02-05, 2022-02-07, 2022-08-21"
30782,"[2687808, 2687806, 2687807]","2022-02-01, 2022-09-12, 2023-05-16"
13313,"[2649235, 2648005, 2695655]","2022-02-02, 2022-02-10"
25187,"[1318098, 2550163, 2161733]","2022-02-02, 2022-04-13, 2022-09-26"
30177,"[1232248, 723212, 932567]","2022-02-02, 2022-02-03"
28311,"[808548, 925154, 723212]","2022-02-03, 2022-02-10"
29025,"[878616, 723212, 2257373]","2022-02-03, 2022-02-07"
29712,"[808548, 1903644, 723212]","2022-02-03, 2022-02-05"
30533,"[808548, 925154, 723212]","2022-02-03, 2022-02-10, 2022-05-13, 2022-06-29"
11895,"[1285723, 1159835, 1123332]","2022-02-04, 2022-04-10"
20007,"[2719704, 2733593, 1864691]","2022-02-04, 2022-03-04"
15307,"[736720, 2752686, 2752678]","2022-02-05, 2022-03-09"
26703,"[608395, 723212, 2383406]","2022-02-05, 2022-02-07"
29715,"[808548, 723212, 2203565]","2022-02-05, 2022-02-26, 2022-04-05, 2022-04-06"
31031,"[723212, 824085, 2686534]","2022-02-05, 2022-03-02"
27786,"[50497, 2541155, 697639]","2022-02-06, 2024-02-14"
28201,"[2279770, 1116187, 723212]","2022-02-06, 2022-02-27"
12362,"[734120, 1245916, 1245917]","2022-02-07, 2022-02-09"
30302,"[1362192, 723212, 2383734]","2022-02-08, 2022-03-03"
30850,"[808548, 723212, 859765]","2022-02-08, 2022-04-11, 2022-06-21, 2022-08-01"
32974,"[2765554, 2765708, 2641070]","2022-02-08, 2022-02-13"
29791,"[1654618, 723212, 1865358]","2022-02-10, 2022-02-23"
30782,"[2687808, 183601, 2687806]","2022-02-11, 2022-03-03"
30413,"[808548, 723212, 2209071]","2022-02-12, 2022-06-23, 2022-08-12"
6458,"[1066137, 1095074, 1095132]","2022-02-21, 2022-09-13, 2023-01-09, 2023-01-14, 2023-03-22, 2023-03-24"
23608,"[2879225, 2879226, 585030]","2022-02-22, 2022-02-24, 2022-02-25, 2022-02-28, 2022-03-02"
13325,"[803192, 745433, 682467]","2022-02-23, 2022-05-23"
36297,"[2860225, 1369427, 723212]","2022-02-23, 2022-02-26"
16513,"[468833, 2904937, 2633318]","2022-02-24, 2022-03-16"
34241,"[881259, 723212, 2141773]","2022-02-24, 2022-02-25, 2022-03-03"
9861,"[920960, 856677, 1251383]","2022-02-25, 2022-03-09"
30498,"[2919277, 2217421, 2919215]","2022-02-25, 2022-03-14"
37813,"[972720, 723212, 925399]","2022-02-25, 2022-11-25"
37882,"[2092336, 2901875, 723212]","2022-02-25, 2022-02-27, 2022-03-02"
31769,"[808548, 723212, 2735423]","2022-02-26, 2022-08-05"
37670,"[1181169, 2912475, 723212]","2022-02-26, 2022-05-21"
38275,"[1181169, 2913002, 723212]","2022-02-26, 2022-03-07"
28429,"[721267, 723212, 1946070]","2022-02-27, 2022-03-09"
30057,"[2855736, 2256244, 723212]","2022-02-27, 2022-03-10"
30505,"[808548, 853252, 723212]","2022-02-27, 2022-04-04, 2022-04-05, 2022-04-12"
38868,"[723212, 2941597, 790758]","2022-02-27, 2022-03-04, 2022-03-05"
34548,"[808548, 723212, 2094596]","2022-03-01, 2022-05-18, 2022-07-31"
37783,"[723212, 2899374, 2281548]","2022-03-01, 2022-03-05"
39746,"[1081273, 817140, 723212]","2022-03-01, 2022-03-03"
21276,"[1953352, 723212, 2937767]","2022-03-02, 2022-03-15"
28177,"[585030, 2971105, 2455142]","2022-03-03, 2022-03-08"
29691,"[2114368, 1662534, 2114399]","2022-03-03, 2022-04-08"
30775,"[808548, 1889131, 723212]","2022-03-04, 2022-07-07, 2022-09-19"
30782,"[2687808, 2687806, 1480551]","2022-03-04, 2022-08-16"
33988,"[834720, 2669482, 1391456]","2022-03-04, 2022-04-14"
41153,"[395907, 723212, 1571763]","2022-03-04, 2022-03-05"
18190,"[563154, 3012069, 196958]","2022-03-05, 2022-03-06"
32570,"[1065240, 723212, 808548]","2022-03-05, 2022-04-04, 2022-08-12, 2023-10-24, 2023-11-15, 2023-12-15, 2023-12-25"
35046,"[2146640, 723212, 808548]","2022-03-05, 2022-09-12"
37985,"[994427, 723212, 1367239]","2022-03-05, 2022-03-06"
30782,"[2687808, 2687806, 542567]","2022-03-06, 2023-05-19"
21009,"[2909323, 2964540, 585030]","2022-03-07, 2022-03-18"
30808,"[808548, 723212, 2089046]","2022-03-07, 2022-06-21, 2022-06-26, 2022-07-06, 2022-09-26, 2023-09-22, 2023-09-24, 2023-11-15"
30704,"[2684353, 2721921, 2685479]","2022-03-08, 2022-04-10, 2022-04-11, 2022-04-23"
38357,"[1895932, 2456139, 723212]","2022-03-08, 2022-03-11"
38681,"[1095546, 716668, 792487]","2022-03-08, 2022-03-14"
12254,"[1109194, 1109196, 2911127]","2022-03-09, 2022-03-11"
41804,"[755416, 1181169, 723212]","2022-03-09, 2022-04-08, 2022-04-14"
25187,"[2550163, 2161733, 1745333]","2022-03-10, 2022-04-17"
31558,"[2927969, 478154, 2916550]","2022-03-10, 2022-05-13"
35997,"[2927969, 478154, 2916550]","2022-03-10, 2022-05-13"
19479,"[1506329, 808548, 1528038]","2022-03-11, 2022-04-08"
32553,"[808548, 2206443, 723212]","2022-03-12, 2022-04-04"
38593,"[2081144, 1181169, 723212]","2022-03-12, 2022-04-13"
30782,"[2687808, 2687806, 7807]","2022-03-13, 2022-06-28, 2022-07-08"
33528,"[808548, 2536913, 723212]","2022-03-14, 2022-08-01"
45105,"[1488355, 723212, 3058862]","2022-03-14, 2022-04-24"
34610,"[1065065, 723212, 999853]","2022-03-15, 2022-12-28"
47089,"[1181169, 723212, 2027854]","2022-03-16, 2022-03-17, 2022-03-18, 2022-03-19"
30092,"[808548, 1913548, 723212]","2022-03-17, 2022-04-02, 2022-04-17, 2022-07-03, 2022-09-15"
29703,"[808548, 1998394, 723212]","2022-03-18, 2022-04-04"
30977,"[808548, 723212, 2150741]","2022-03-18, 2022-08-15, 2022-10-17, 2022-11-22, 2023-01-15"
44752,"[2871635, 723212, 2173206]","2022-03-18, 2022-08-05"
7545,"[1054433, 478154, 768757]","2022-03-19, 2022-05-24"
12147,"[3107779, 3127900, 2330997]","2022-04-01, 2022-04-11, 2022-04-14, 2022-04-15, 2022-04-16, 2022-04-18, 2022-04-24"
13608,"[3129969, 3107779, 1149653]","2022-04-01, 2022-04-05"
13642,"[3129969, 3107779, 1149653]","2022-04-01, 2022-04-05"
18131,"[3129969, 3107779, 1149653]","2022-04-01, 2022-04-05"
27018,"[2728547, 3107779, 1960359]","2022-04-01, 2022-04-02"
29791,"[1654618, 854851, 723212]","2022-04-01, 2023-09-26"
30505,"[853252, 808548, 723212]","2022-04-01, 2022-04-07"
30626,"[808548, 723212, 1737365]","2022-04-01, 2022-04-02, 2022-04-04, 2022-04-09"
49582,"[2467098, 723212, 2973239]","2022-04-01, 2022-04-14, 2022-05-20"
12564,"[1427921, 3107779, 1104791]","2022-04-02, 2022-04-05, 2022-04-06, 2022-04-07, 2022-04-08, 2022-04-09, 2022-04-10, 2022-04-11, 2022-04-14"
13473,"[2904937, 3059267, 2966029]","2022-04-02, 2022-04-04, 2022-04-09"
16063,"[1427921, 3107779, 1104791]","2022-04-02, 2022-04-05, 2022-04-06, 2022-04-07, 2022-04-08, 2022-04-09, 2022-04-10, 2022-04-11, 2022-04-14"
33229,"[808548, 2224170, 723212]","2022-04-02, 2022-06-21, 2023-02-21, 2023-08-21, 2023-08-29, 2023-10-24"
36005,"[3137321, 1922666, 3107779]","2022-04-02, 2022-04-04, 2022-04-05, 2022-04-07, 2022-04-09, 2022-04-12, 2022-04-13"
45303,"[967825, 723212, 911919]","2022-04-02, 2022-05-23"
50215,"[1824934, 723212, 1137726]","2022-04-02, 2023-04-29"
12542,"[2904937, 3059267, 2966029]","2022-04-03, 2022-04-09"
14411,"[2904937, 3059267, 2966029]","2022-04-03, 2022-04-09, 2022-04-10"
19526,"[2506566, 1812161, 1812054]","2022-04-03, 2022-04-04, 2022-04-23, 2023-01-27"
34979,"[3140811, 723212, 907871]","2022-04-03, 2022-04-19"
49252,"[2893800, 2461825, 723212]","2022-04-03, 2022-04-22"
49499,"[3132874, 3132875, 3132876]","2022-04-03, 2022-04-04"
7702,"[3168313, 3166995, 3166996]","2022-04-04, 2022-04-06, 2022-04-22"
11275,"[2728547, 3107779, 1960359]","2022-04-04, 2022-04-07, 2022-04-08"
11409,"[3107779, 3127900, 2330997]","2022-04-04, 2022-04-06, 2022-05-16, 2022-05-19"
13086,"[3107779, 3127900, 2330997]","2022-04-04, 2022-04-06, 2022-04-08, 2022-05-16, 2022-05-17, 2022-05-19, 2022-05-20"
26944,"[2728547, 3107779, 1960359]","2022-04-04, 2022-04-05, 2022-04-07"
32422,"[808548, 2753394, 723212]","2022-04-04, 2022-04-05, 2022-04-21, 2022-05-28"
35219,"[3107779, 1997980, 1010294]","2022-04-04, 2022-04-05"
48471,"[3107779, 3127900, 2330997]","2022-04-04, 2022-04-19, 2022-04-21, 2022-04-22, 2022-04-24"
1814,"[717193, 2924492, 462686]","2022-04-05, 2022-04-24"
17501,"[3137329, 3107779, 1730133]","2022-04-05, 2022-04-07, 2022-04-08, 2022-04-12, 2022-04-13, 2022-04-23"
31840,"[2607808, 3107779, 1728308]","2022-04-05, 2022-04-10"
50591,"[3175571, 1427021, 2704567]","2022-04-05, 2022-04-06"
50929,"[1786314, 2467098, 723212]","2022-04-05, 2022-09-12"
1430,"[215963, 3076445, 3188758]","2022-04-06, 2022-04-09"
16689,"[3107779, 3127900, 2330997]","2022-04-06, 2022-04-08, 2022-04-10, 2022-04-18"
30782,"[2687808, 3190642, 2687806]","2022-04-06, 2022-04-08"
33379,"[1014969, 2421426, 723212]","2022-04-06, 2022-07-05"
35897,"[2876434, 3107779, 3127877]","2022-04-06, 2022-04-07, 2022-04-08"
44879,"[1817163, 1743293, 3107779]","2022-04-06, 2022-04-24"
51738,"[3163265, 3107779, 3186333]","2022-04-06, 2022-04-07, 2022-04-08"
14883,"[1300346, 3107779, 1300397]","2022-04-07, 2022-04-24"
21978,"[3137329, 3107779, 1730133]","2022-04-07, 2022-04-10, 2022-04-11, 2022-04-12, 2022-04-13, 2022-04-14, 2022-04-15, 2022-04-19, 2022-04-20, 2022-04-22, 2022-04-23"
26263,"[2728547, 3107779, 1960359]","2022-04-07, 2022-04-09, 2022-04-10, 2022-04-19"
32437,"[1508584, 723212, 808548]","2022-04-07, 2022-11-08"
32517,"[1187200, 3194202, 723212]","2022-04-07, 2023-02-06"
45858,"[3198121, 3068282, 2947326]","2022-04-07, 2022-04-15"
49453,"[2871635, 723212, 2173206]","2022-04-07, 2022-06-30"
12544,"[1300346, 3107779, 1300397]","2022-04-08, 2022-04-14"
13275,"[2904937, 1843396, 1912252]","2022-04-08, 2022-04-10, 2022-04-18, 2022-04-20, 2022-04-21"
32362,"[2756769, 2756772, 3212887]","2022-04-08, 2022-04-18"
38716,"[2923402, 723212, 3159414]","2022-04-08, 2022-04-09"
50906,"[1181169, 723212, 2027854]","2022-04-08, 2022-04-11"
12254,"[1109194, 1109196, 163063]","2022-04-09, 2022-04-10, 2022-05-14, 2022-05-15, 2022-05-16, 2022-05-27, 2022-08-20, 2022-09-20, 2022-10-17"
25410,"[3107779, 3127900, 2330997]","2022-04-09, 2022-04-12, 2022-04-17, 2022-04-22, 2022-05-16, 2022-05-19, 2022-05-20, 2022-06-22, 2022-06-23, 2022-06-27"
38357,"[2456139, 723212, 1814195]","2022-04-09, 2022-05-14, 2022-05-22"
15275,"[3107779, 3127900, 2330997]","2022-04-10, 2022-04-12, 2022-04-14, 2022-04-16, 2022-04-17, 2022-04-18, 2022-04-21, 2022-04-22, 2022-04-23, 2022-04-24"
16790,"[3107779, 3127900, 2330997]","2022-04-10, 2022-04-12, 2022-04-13, 2022-04-14, 2022-04-15, 2022-04-16, 2022-04-17, 2022-04-19, 2022-04-21, 2022-04-22, 2022-04-24, 2022-05-16"
20055,"[3107779, 3127900, 2330997]","2022-04-10, 2022-04-11, 2022-04-12, 2022-04-14, 2022-04-17, 2022-04-18, 2022-04-23"
25187,"[2387664, 2550163, 2161733]","2022-04-10, 2022-04-21, 2022-04-23, 2022-05-10, 2022-05-15, 2022-05-16, 2022-05-17, 2022-05-18, 2022-05-25, 2022-05-26, 2022-05-27, 2022-05-28, 2022-05-29, 2022-05-30, 2022-07-01, 2022-07-03, 2022-07-07, 2022-07-08, 2022-08-04, 2022-08-06, 2022-08-07, 2022-08-10, 2022-08-12, 2022-08-17, 2022-08-18, 2022-08-19, 2022-09-10, 2022-09-11, 2022-09-13, 2022-09-14, 2022-09-15, 2022-09-17, 2022-09-19, 2022-09-21, 2022-09-22, 2022-09-23, 2022-09-24, 2022-09-25, 2022-10-15, 2022-10-16, 2022-10-17, 2022-10-18, 2022-10-22, 2022-10-23, 2022-10-24, 2022-10-25, 2022-10-26, 2022-10-27, 2022-10-28, 2022-10-31, 2022-11-01, 2022-11-02, 2022-11-03, 2022-11-04, 2022-11-06, 2022-11-09, 2022-11-10, 2022-11-13, 2022-11-19, 2022-11-20, 2022-11-21, 2022-11-25, 2022-11-27, 2022-11-29, 2022-11-30, 2022-12-02, 2022-12-03, 2022-12-04, 2022-12-05, 2022-12-06, 2022-12-09, 2022-12-12, 2022-12-13, 2022-12-14, 2022-12-15, 2022-12-16, 2022-12-19, 2022-12-21, 2022-12-23, 2022-12-24, 2022-12-25, 2022-12-26, 2022-12-28, 2022-12-29, 2022-12-30"
53517,"[3232696, 875945, 723212]","2022-04-10, 2022-04-11"
53680,"[1996422, 723212, 3236758]","2022-04-10, 2022-04-12"
17165,"[3107779, 3127900, 2330997]","2022-04-11, 2022-04-14"
44117,"[808548, 723212, 939174]","2022-04-11, 2022-04-20"
19678,"[2904937, 1472433, 1866076]","2022-04-12, 2022-04-13, 2022-04-14"
23646,"[821600, 723212, 2155126]","2022-04-12, 2022-04-19"
41245,"[3107779, 3127900, 2330997]","2022-04-12, 2022-04-22"
26263,"[2904937, 2728547, 1960359]","2022-04-13, 2022-04-14, 2022-04-18"
26944,"[2904937, 2728547, 1960359]","2022-04-13, 2022-04-14, 2022-04-15"
34988,"[2833299, 723212, 590979]","2022-04-13, 2022-05-15"
14883,"[3107779, 1139084, 1300381]","2022-04-14, 2022-04-18, 2022-04-19"
15774,"[3107779, 3127900, 2330997]","2022-04-14, 2022-04-18, 2022-04-22, 2022-04-24"
18177,"[3137329, 3107779, 1730133]","2022-04-14, 2022-04-15, 2022-04-20, 2022-04-21, 2022-04-23"
26304,"[3278352, 2420364, 3278343]","2022-04-14, 2022-05-23"
29859,"[3279872, 3027306, 3219261]","2022-04-14, 2022-05-23"
13275,"[2904937, 1912252, 1843396]","2022-04-15, 2022-04-19"
31840,"[3243952, 3107779, 2145701]","2022-04-15, 2022-04-16"
50078,"[1984939, 723212, 543837]","2022-04-15, 2022-07-03"
13167,"[1258344, 2904937, 3279686]","2022-04-16, 2022-04-17, 2022-04-18"
13404,"[1483679, 2904937, 957335]","2022-04-16, 2022-04-18, 2022-04-20"
30416,"[2112105, 723212, 3122252]","2022-04-16, 2022-05-17"
54756,"[875384, 2961987, 723212]","2022-04-16, 2022-04-23, 2022-05-16"
17585,"[2904937, 1912252, 1843396]","2022-04-17, 2022-04-24"
26312,"[3107779, 3127900, 2330997]","2022-04-17, 2022-04-18, 2022-04-22"
26880,"[3107779, 3127900, 2330997]","2022-04-17, 2022-04-21, 2022-04-22, 2022-04-24, 2022-05-16, 2022-05-18, 2022-05-19, 2022-05-20, 2022-06-24"
45935,"[925127, 723212, 3254327]","2022-04-17, 2022-04-19"
52871,"[3197901, 3107779, 3186333]","2022-04-17, 2022-04-21"
53916,"[3107779, 3127900, 2330997]","2022-04-17, 2022-04-18, 2022-04-21, 2022-04-22, 2022-04-23, 2022-04-24, 2022-05-16, 2022-05-18, 2022-05-19, 2022-05-20"
55002,"[573728, 723212, 3254327]","2022-04-17, 2022-04-18, 2022-04-19"
56600,"[3317553, 2953619, 723212]","2022-04-17, 2022-05-15"
9729,"[2904937, 1912252, 1843396]","2022-04-18, 2022-04-21"
17585,"[2904937, 1843396, 1912252]","2022-04-18, 2022-04-20"
30782,"[2687808, 519724, 2687806]","2022-04-18, 2022-07-09"
49306,"[2904937, 2263123, 2916380]","2022-04-18, 2022-04-20"
50746,"[1626472, 887034, 54223]","2022-04-18, 2022-05-25"
12740,"[1119548, 3098534, 1171471]","2022-04-19, 2022-08-14"
3047,"[559546, 3272835, 490725]","2022-04-20, 2022-04-21"
26088,"[2607808, 2904937, 1728308]","2022-04-20, 2022-04-21"
27066,"[2904937, 1843396, 1912252]","2022-04-20, 2022-04-22"
57674,"[1190241, 1017914, 2531053]","2022-04-20, 2022-04-24"
29607,"[808548, 1620609, 723212]","2022-04-21, 2022-06-27, 2022-07-10"
31699,"[856905, 2246291, 723212]","2022-04-21, 2022-05-21"
44803,"[3107779, 3127900, 2330997]","2022-04-21, 2022-04-22, 2022-04-23, 2022-04-24, 2022-05-16, 2022-05-17, 2022-05-18, 2022-05-19, 2022-05-20"
51554,"[923784, 723212, 837415]","2022-04-21, 2022-06-21"
15154,"[2867368, 2904937, 1203817]","2022-04-22, 2022-04-23"
31840,"[2607808, 2904937, 1728308]","2022-04-22, 2022-04-23"
6458,"[3160872, 3161292, 2807229]","2022-04-23, 2022-12-27, 2023-01-02, 2023-02-14, 2023-04-02, 2023-05-18, 2023-07-26"
53956,"[1817163, 1743293, 3107779]","2022-04-23, 2022-04-24"
58943,"[723212, 2421814, 3390207]","2022-04-23, 2022-07-06"
39650,"[2024068, 3152181, 3300711]","2022-04-24, 2022-09-13"
59500,"[745641, 723212, 3404902]","2022-05-10, 2022-05-18"
31011,"[808548, 2245514, 723212]","2022-05-11, 2022-08-19"
49844,"[3372947, 723212, 1131979]","2022-05-11, 2022-06-25"
59945,"[723212, 3410797, 588566]","2022-05-11, 2022-05-22"
42838,"[723212, 2743949, 2853807]","2022-05-12, 2023-03-07"
59791,"[3407600, 2904937, 1817163]","2022-05-12, 2022-05-13"
60009,"[808548, 723212, 1951559]","2022-05-12, 2022-05-13, 2022-05-14, 2022-05-15, 2022-05-16, 2022-05-17, 2022-05-20, 2022-05-22, 2022-05-25, 2022-05-27, 2022-05-28, 2022-05-29, 2022-06-21, 2022-06-23, 2022-06-25, 2022-07-03, 2022-07-04, 2022-07-09, 2022-07-10"
49579,"[758793, 723212, 794573]","2022-05-13, 2023-09-22"
54657,"[3268642, 3307828, 3164735]","2022-05-13, 2022-06-28, 2022-07-03"
7760,"[3421192, 3421196, 768757]","2022-05-14, 2022-05-22"
7112,"[3157648, 690498, 706186]","2022-05-15, 2022-05-16"
18950,"[1363506, 1188157, 870399]","2022-05-15, 2022-05-16"
57563,"[1745554, 1679157, 909567]","2022-05-15, 2022-06-25"
59504,"[3404552, 1769657, 723212]","2022-05-15, 2022-05-26"
61393,"[1219674, 723212, 189053]","2022-05-15, 2022-05-16"
27989,"[163233, 909567, 984575]","2022-05-16, 2023-03-02"
28992,"[1258769, 1453988, 723212]","2022-05-16, 2022-05-24"
30088,"[808548, 973673, 723212]","2022-05-16, 2022-06-22, 2022-08-06, 2022-08-13, 2022-09-17, 2022-10-15, 2023-10-02"
60697,"[3426274, 723212, 1830335]","2022-05-16, 2022-05-18"
61528,"[1831289, 1023284, 723212]","2022-05-16, 2022-10-29"
61580,"[723212, 2935277, 2868718]","2022-05-16, 2022-07-31"
62025,"[3250721, 3405987, 3456205]","2022-05-16, 2022-05-22"
62409,"[2690137, 3466781, 1787591]","2022-05-16, 2022-05-20"
7870,"[3421192, 3421196, 768757]","2022-05-17, 2022-05-22"
25555,"[1924331, 2853412, 3107779]","2022-05-17, 2022-05-19, 2022-05-20"
61832,"[3460136, 3464969, 3477981]","2022-05-17, 2022-05-18"
62728,"[3107779, 3476660, 1743293]","2022-05-17, 2022-05-19"
29647,"[3107779, 3127900, 2330997]","2022-05-18, 2022-05-20, 2022-06-23"
59504,"[3404552, 723212, 2833342]","2022-05-18, 2022-07-02"
60998,"[2249113, 757756, 3431767]","2022-05-18, 2022-05-23"
6132,"[985050, 660610, 717193]","2022-05-19, 2022-07-31, 2022-08-01, 2022-08-03, 2022-08-19"
28992,"[773784, 1258769, 723212]","2022-05-19, 2022-05-20"
36346,"[1070616, 3175049, 1052547]","2022-05-19, 2022-12-28"
59791,"[3407600, 1817163, 1743293]","2022-05-19, 2022-05-28, 2022-06-23, 2022-06-28, 2022-07-02"
63531,"[1373768, 1840036, 723212]","2022-05-19, 2022-05-21"
38367,"[1492409, 723212, 3341681]","2022-05-20, 2022-05-27"
62355,"[2927713, 3512758, 3398710]","2022-05-20, 2022-05-27"
45627,"[808548, 3042780, 723212]","2022-05-21, 2022-05-22, 2022-05-24"
61837,"[808548, 3451499, 723212]","2022-05-21, 2022-05-30"
37749,"[2309385, 75331, 3107779]","2022-05-22, 2022-05-23"
65339,"[808548, 723212, 3418230]","2022-05-22, 2022-09-26, 2023-01-13, 2023-09-18, 2023-10-26"
8670,"[478154, 1038155, 3248547]","2022-05-23, 2022-07-03"
46406,"[1453988, 723212, 2558173]","2022-05-23, 2022-05-24"
59782,"[3107779, 2344844, 2760431]","2022-05-23, 2022-05-25, 2022-05-26"
41276,"[723212, 526509, 2985294]","2022-05-24, 2022-05-26"
43769,"[2625047, 723212, 853084]","2022-05-24, 2022-07-03"
49769,"[723212, 2935277, 2868718]","2022-05-24, 2023-05-26"
