Token,Nodes,Dates
25187,"[2387664, 2550163, 12, 2161733]","2022-04-10, 2022-04-21, 2022-04-23, 2022-05-10, 2022-05-15, 2022-05-16, 2022-05-17, 2022-05-18, 2022-05-25, 2022-05-26, 2022-05-27, 2022-05-28, 2022-05-29, 2022-05-30, 2022-07-01, 2022-07-03, 2022-07-07, 2022-07-08, 2022-08-04, 2022-08-06, 2022-08-07, 2022-08-10, 2022-08-12, 2022-08-17, 2022-08-18, 2022-08-19, 2022-09-10, 2022-09-11, 2022-09-13, 2022-09-14, 2022-09-15, 2022-09-17, 2022-09-19, 2022-09-21, 2022-09-22, 2022-09-23, 2022-09-24, 2022-09-25, 2022-10-15, 2022-10-16, 2022-10-17, 2022-10-18, 2022-10-22, 2022-10-23, 2022-10-24, 2022-10-25, 2022-10-26, 2022-10-27, 2022-10-28, 2022-10-31, 2022-11-01, 2022-11-02, 2022-11-03, 2022-11-04, 2022-11-06, 2022-11-09, 2022-11-10, 2022-11-13, 2022-11-19, 2022-11-20, 2022-11-21, 2022-11-25, 2022-11-27, 2022-11-29, 2022-11-30, 2022-12-02, 2022-12-03, 2022-12-04, 2022-12-05, 2022-12-06, 2022-12-09, 2022-12-12, 2022-12-13, 2022-12-14, 2022-12-15, 2022-12-16, 2022-12-19, 2022-12-21, 2022-12-23, 2022-12-24, 2022-12-25, 2022-12-26, 2022-12-28, 2022-12-29, 2022-12-30"
53517,"[3232696, 875945, 12, 723212]","2022-04-10, 2022-04-11"
53680,"[1996422, 12, 723212, 3236758]","2022-04-10, 2022-04-12"
26263,"[2904937, 2728547, 3107779, 1960359]","2022-04-11, 2022-04-12, 2022-04-17"
30850,"[808548, 723212, 12, 859765]","2022-04-11, 2022-06-21"
35897,"[2876434, 3107779, 3127877, 3221338]","2022-04-11, 2022-04-13"
23646,"[821600, 12, 723212, 2155126]","2022-04-12, 2022-04-19"
26944,"[2904937, 2728547, 3107779, 1960359]","2022-04-12, 2022-04-17"
49582,"[2974720, 12, 723212, 2973239]","2022-04-12, 2022-05-10"
34988,"[2833299, 12, 723212, 590979]","2022-04-13, 2022-05-15"
13404,"[1849872, 2904937, 957335, 1483679]","2022-04-14, 2022-04-15"
30416,"[2112105, 12, 723212, 3122252]","2022-04-16, 2022-05-17"
45935,"[925127, 723212, 12, 3254327]","2022-04-17, 2022-04-19"
55002,"[573728, 12, 723212, 3254327]","2022-04-17, 2022-04-18, 2022-04-19"
56600,"[3317553, 2953619, 12, 723212]","2022-04-17, 2022-05-15"
30782,"[2687808, 519724, 12, 2687806]","2022-04-18, 2022-07-09"
29607,"[808548, 1620609, 12, 723212]","2022-04-21, 2022-07-10"
6458,"[3160872, 3161292, 12, 2807229]","2022-04-23, 2022-12-27, 2023-01-02, 2023-04-02, 2023-05-18"
24994,"[1740744, 12, 723212, 808548]","2022-04-23, 2022-08-03"
58943,"[12, 723212, 2421814, 3390207]","2022-04-23, 2022-07-06"
31011,"[808548, 2245514, 12, 723212]","2022-05-11, 2022-08-19"
59945,"[723212, 12, 3410797, 588566]","2022-05-11, 2022-05-22"
42838,"[723212, 12, 2743949, 2853807]","2022-05-12, 2023-03-07"
60009,"[808548, 723212, 12, 1951559]","2022-05-12, 2022-05-16, 2022-07-03"
60009,"[808548, 12, 723212, 1951559]","2022-05-13, 2022-05-14, 2022-05-15, 2022-05-17, 2022-05-20, 2022-05-22, 2022-05-25, 2022-05-27, 2022-05-28, 2022-05-29, 2022-06-21, 2022-06-23, 2022-06-25, 2022-07-09, 2022-07-10"
57563,"[1745554, 12, 1679157, 909567]","2022-05-15, 2022-06-25"
59504,"[3404552, 1769657, 723212, 12]","2022-05-15, 2022-05-26"
61393,"[189053, 1219674, 12, 723212]","2022-05-15, 2022-05-16"
19281,"[3389863, 12, 2880780, 3073967]","2022-05-16, 2022-05-30"
27989,"[163233, 909567, 12, 984575]","2022-05-16, 2023-03-02"
28992,"[1258769, 1453988, 12, 723212]","2022-05-16, 2022-05-24"
30088,"[808548, 973673, 12, 723212]","2022-05-16, 2022-06-22, 2022-08-06, 2022-08-13, 2022-09-17, 2022-10-15, 2023-10-02"
60697,"[3426274, 723212, 12, 1830335]","2022-05-16, 2022-05-18"
61528,"[1831289, 12, 723212, 1023284]","2022-05-16, 2022-10-29"
43508,"[2127394, 723212, 12, 2833342]","2022-05-17, 2022-06-23"
14254,"[2784732, 12, 1444493, 1088574]","2022-05-18, 2022-05-26"
59504,"[3404552, 12, 723212, 2833342]","2022-05-18, 2022-07-02"
28992,"[773784, 1258769, 12, 723212]","2022-05-19, 2022-05-20"
63531,"[1373768, 1840036, 12, 723212]","2022-05-19, 2022-05-21"
45627,"[808548, 3042780, 12, 723212]","2022-05-22, 2022-05-24"
65339,"[808548, 12, 723212, 3418230]","2022-05-22, 2022-09-26, 2023-09-18, 2023-10-26"
46406,"[1453988, 723212, 12, 2558173]","2022-05-23, 2022-05-24"
49667,"[732504, 1083001, 723212, 12]","2022-05-25, 2022-07-08"
32403,"[808548, 1942425, 12, 723212]","2022-05-26, 2023-08-30, 2023-09-11, 2023-09-17, 2023-09-24, 2023-10-09, 2023-10-16, 2023-10-20, 2023-10-25, 2023-10-26, 2023-11-07"
66995,"[814155, 12, 723212, 102094]","2022-05-26, 2022-08-10"
46260,"[2067026, 12, 723212, 976031]","2022-05-27, 2022-05-29"
22914,"[999928, 2912428, 12, 1507925]","2022-05-30, 2022-07-06"
19603,"[2422745, 12, 2345773, 2345142]","2022-06-21, 2022-06-22"
33229,"[808548, 2224170, 12, 723212]","2022-06-21, 2023-02-21, 2023-08-21, 2023-08-29, 2023-10-24"
50924,"[2849016, 2871732, 723212, 2959302]","2022-06-21, 2023-03-10"
48577,"[2075409, 723212, 12, 907871]","2022-06-22, 2022-10-29"
65906,"[808548, 1354379, 12, 723212]","2022-06-22, 2022-06-24, 2022-06-27, 2022-06-30, 2022-07-03, 2022-07-08"
70949,"[1071542, 12, 723212, 1582652]","2022-06-22, 2022-08-01"
71170,"[3163648, 12, 723212, 808548]","2022-06-22, 2022-06-30, 2022-08-12, 2023-09-24"
71608,"[808548, 1942425, 12, 723212]","2022-06-23, 2022-06-24, 2022-06-28, 2022-07-08"
25187,"[965608, 2550163, 12, 2161733]","2022-06-25, 2022-07-06"
40250,"[3126504, 1814314, 12, 723212]","2022-06-25, 2022-09-26, 2023-01-14"
71608,"[808548, 1942425, 723212, 12]","2022-06-25, 2022-06-27, 2022-07-05, 2022-07-06"
72085,"[2893954, 1288563, 2051731, 12]","2022-06-25, 2022-09-17"
41490,"[808548, 1034593, 12, 723212]","2022-06-26, 2022-09-18"
49996,"[3141888, 3648444, 12, 723212]","2022-06-26, 2022-07-01"
69813,"[3647961, 3361883, 12, 960269]","2022-06-26, 2022-07-01"
71242,"[3644224, 3674049, 3551032, 12]","2022-06-27, 2022-06-28, 2022-07-02, 2022-07-03"
73398,"[808548, 12, 723212, 1903174]","2022-06-27, 2022-07-03, 2022-07-05, 2022-08-08"
73644,"[1827673, 3687267, 12, 3737653]","2022-06-27, 2022-06-28"
73613,"[1155016, 12, 723212, 808548]","2022-06-28, 2022-07-02, 2022-07-06, 2022-07-31, 2022-08-04, 2022-08-05"
44559,"[3552225, 12, 3558566, 3565695]","2022-06-29, 2022-06-30"
59791,"[3407600, 1817163, 3290972, 1743293]","2022-06-29, 2022-08-18"
61315,"[2272424, 2728714, 3583824, 12]","2022-06-29, 2022-07-05"
74473,"[3757672, 907379, 12, 723212]","2022-06-29, 2022-07-05"
71015,"[3432489, 723212, 12, 3021359]","2022-06-30, 2022-07-01"
24336,"[808548, 1557948, 12, 723212]","2022-07-01, 2023-10-27"
70869,"[808548, 12, 723212, 1591103]","2022-07-01, 2022-07-03, 2022-07-04, 2022-07-05, 2023-08-15, 2023-09-04"
69435,"[3643942, 12, 3643941, 3730726]","2022-07-02, 2022-08-06, 2022-09-23, 2022-12-19, 2023-01-09, 2023-01-12, 2023-01-17"
30782,"[2687808, 103193, 12, 2687806]","2022-07-04, 2022-07-05"
43227,"[808548, 781188, 12, 723212]","2022-07-04, 2023-09-14, 2023-10-01"
62869,"[808548, 3480419, 723212, 12]","2022-07-05, 2022-08-10"
30775,"[808548, 1889131, 12, 723212]","2022-07-07, 2022-09-19"
46617,"[2733761, 12, 723212, 2347791]","2022-07-09, 2022-07-10"
79020,"[3902138, 12, 723212, 2347791]","2022-07-09, 2022-07-10"
47411,"[868178, 12, 723212, 1945156]","2022-08-01, 2022-08-02"
69435,"[606299, 12, 3643941, 3643942]","2022-08-01, 2022-08-19, 2022-11-22, 2022-11-28, 2022-12-06, 2022-12-07, 2022-12-13, 2023-02-07, 2023-02-10, 2023-02-18, 2023-02-21, 2023-03-13, 2023-03-14, 2023-03-28, 2023-03-31, 2023-05-09, 2023-05-11, 2023-06-01, 2023-06-28, 2023-07-18, 2023-08-10, 2023-09-05, 2023-10-12, 2023-10-14, 2023-10-30, 2023-11-07, 2023-11-09, 2023-11-10, 2023-11-11, 2023-12-05, 2023-12-11, 2023-12-20, 2024-01-17, 2024-01-19, 2024-01-23, 2024-01-24"
75462,"[3799592, 2079054, 879814, 2791959]","2022-08-01, 2022-08-04"
81050,"[12, 723212, 2961468, 2461788]","2022-08-01, 2022-08-08"
69813,"[3647961, 3361883, 12, 458894]","2022-08-02, 2022-11-29"
80157,"[808548, 12, 723212, 1591103]","2022-08-02, 2022-08-05, 2022-08-14"
81081,"[12, 723212, 3953390, 2347791]","2022-08-02, 2022-08-03"
81865,"[3973440, 12, 723212, 3979511]","2022-08-02, 2022-08-19"
82089,"[723212, 12, 3982324, 2054382]","2022-08-02, 2022-08-04"
81531,"[3977537, 1245221, 3453869, 1056574]","2022-08-03, 2022-08-20"
82883,"[4014424, 4014425, 4014426, 12]","2022-08-03, 2022-08-15"
83595,"[4041056, 2263521, 3978323, 12]","2022-08-05, 2022-08-06"
39345,"[3059760, 1933209, 2388539, 12]","2022-08-06, 2023-02-16"
42353,"[723212, 12, 3008014, 3797055]","2022-08-06, 2022-08-13"
76516,"[1132920, 12, 1259454, 1160982]","2022-08-06, 2022-09-16"
80371,"[2870664, 4060945, 4063833, 4063820]","2022-08-06, 2022-08-07"
80808,"[4053209, 12, 3944765, 4038150]","2022-08-06, 2022-08-13"
32210,"[2173288, 12, 723212, 2789102]","2022-08-07, 2022-10-22"
42822,"[808548, 1139147, 12, 723212]","2022-08-07, 2022-09-11"
83716,"[1901569, 2040146, 12, 723212]","2022-08-08, 2022-08-12"
59720,"[3628873, 3628907, 3628893, 3441686]","2022-08-10, 2022-09-16"
86205,"[2231292, 12, 723212, 3142855]","2022-08-10, 2022-08-17"
83452,"[12, 723212, 1134829, 4015103]","2022-08-11, 2022-08-13"
32348,"[2768008, 2380228, 2768485, 2751054]","2022-08-14, 2022-09-25"
66913,"[3652570, 3652571, 3586101, 1574639]","2022-08-14, 2022-08-16"
68597,"[3658525, 3017227, 12, 723212]","2022-08-14, 2022-09-12, 2022-09-20"
54870,"[1113377, 12, 3347661, 3305769]","2022-08-15, 2022-10-31"
86541,"[3551032, 2891634, 12, 2574914]","2022-08-15, 2022-08-20"
56451,"[3410290, 723212, 12, 967061]","2022-08-16, 2022-08-21"
60781,"[4197084, 12, 3431174, 3246916]","2022-08-16, 2022-08-18, 2022-09-24, 2022-11-26"
69813,"[3398024, 3647961, 3361883, 12]","2022-08-16, 2022-11-26"
88794,"[4187809, 723212, 12, 2347791]","2022-08-16, 2022-08-19"
81440,"[3026177, 723212, 12, 924374]","2022-08-17, 2022-08-20"
48046,"[808548, 2319643, 12, 723212]","2022-08-18, 2022-09-19"
88349,"[3416425, 12, 723212, 3166524]","2022-08-18, 2022-08-20"
87114,"[12, 723212, 4236677, 1072972]","2022-08-19, 2022-08-20"
89920,"[1676329, 4217370, 12, 723212]","2022-08-20, 2022-08-21"
75201,"[3781649, 2399475, 723212, 12]","2022-09-09, 2022-09-18"
12254,"[4305336, 1109194, 1109196, 12]","2022-09-10, 2022-11-26"
80324,"[3805835, 3653339, 3805836, 12]","2022-09-10, 2022-09-12"
92056,"[4287340, 723212, 12, 4273518]","2022-09-10, 2022-09-11"
93711,"[3954513, 4034001, 12, 4153351]","2022-09-11, 2022-09-13, 2022-09-14"
92802,"[794225, 12, 723212, 1152973]","2022-09-12, 2022-09-22"
27839,"[3840217, 4354220, 12, 3840257]","2022-09-13, 2022-09-14"
32403,"[808548, 1942425, 723212, 12]","2022-09-13, 2023-02-18, 2023-09-05, 2023-09-12, 2023-09-13, 2023-09-23"
40261,"[1179451, 716451, 12, 3258599]","2022-09-13, 2022-12-02"
70651,"[3680353, 3437354, 4029147, 4357602]","2022-09-13, 2022-09-15"
12507,"[1660656, 1242892, 12, 1830374]","2022-09-14, 2022-09-26"
80324,"[3805835, 4363771, 3805836, 12]","2022-09-14, 2022-09-16"
95760,"[12, 723212, 4366733, 3692575]","2022-09-14, 2022-09-21"
28037,"[1210056, 2624163, 12, 1614989]","2022-09-15, 2022-09-16"
29040,"[750625, 944707, 723212, 12]","2022-09-15, 2022-11-08, 2023-01-11"
63883,"[4272155, 2282787, 1538515, 4381110]","2022-09-15, 2022-09-19"
88453,"[1471144, 4341808, 12, 723212]","2022-09-15, 2022-09-20"
92495,"[1779020, 723212, 12, 727271]","2022-09-15, 2022-09-22"
96342,"[3938273, 4277411, 12, 723212]","2022-09-15, 2022-09-16"
69557,"[2979720, 3046674, 2484427, 12]","2022-09-16, 2022-12-22"
96707,"[3954513, 3398411, 12, 4153351]","2022-09-16, 2022-09-18"
97041,"[4288395, 3621883, 12, 4435214]","2022-09-16, 2022-09-18"
14254,"[2784732, 12, 1444493, 3579583]","2022-09-17, 2023-02-23"
97356,"[4447010, 12, 723212, 4447237]","2022-09-17, 2022-09-18"
24715,"[1119449, 12, 2226550, 909567]","2022-09-18, 2022-09-25"
71175,"[3210024, 723212, 12, 2521964]","2022-09-18, 2022-09-21"
91858,"[3283300, 3997401, 12, 723212]","2022-09-18, 2022-10-16, 2022-10-22, 2022-10-25, 2022-12-03"
98405,"[3954513, 12, 4495222, 4153351]","2022-09-18, 2022-09-20"
65020,"[924170, 2825003, 12, 4322711]","2022-09-19, 2022-09-25, 2022-10-16"
84976,"[4076369, 12, 723212, 3153565]","2022-09-19, 2022-11-21"
98768,"[1031931, 12, 723212, 4512382]","2022-09-19, 2022-09-20"
23847,"[4486536, 2102084, 12, 972951]","2022-09-20, 2022-09-24"
99589,"[3521555, 12, 723212, 741606]","2022-09-20, 2022-09-25"
30782,"[2687808, 4540508, 12, 2687806]","2022-09-21, 2022-09-23, 2022-09-26, 2022-10-15, 2022-10-18, 2022-10-19, 2022-10-23, 2022-10-25, 2022-10-26, 2022-10-28, 2022-11-06, 2022-11-07, 2022-11-10, 2022-11-13, 2022-11-18, 2022-11-20, 2022-11-21, 2022-11-22, 2022-11-27, 2022-11-30, 2022-12-03, 2022-12-06, 2022-12-08, 2022-12-10, 2022-12-11, 2023-01-03, 2023-01-05, 2023-01-09, 2023-01-10, 2023-01-11, 2023-01-16, 2023-03-19"
74120,"[3749050, 1131315, 12, 3749051]","2022-09-21, 2023-07-01, 2023-07-16, 2023-09-29"
77933,"[4533860, 3893193, 3893194, 4533772]","2022-09-21, 2023-01-18"
99850,"[3954513, 12, 4531228, 4153351]","2022-09-21, 2022-09-22"
100509,"[3954513, 12, 4545509, 4153351]","2022-09-22, 2022-09-23"
35329,"[813329, 1833187, 12, 723212]","2022-09-23, 2022-09-26"
82694,"[729051, 12, 2925533, 598886]","2022-09-25, 2022-10-31"
100939,"[3815377, 12, 723212, 823645]","2022-09-25, 2023-01-07"
60781,"[2186720, 12, 3431174, 3246916]","2022-09-26, 2022-10-26"
91858,"[3997401, 723212, 12, 3527743]","2022-09-26, 2022-10-30, 2022-11-05"
93407,"[1385610, 723212, 12, 4310062]","2022-09-26, 2024-02-02"
84159,"[1537048, 2207985, 12, 2558501]","2022-10-15, 2022-10-18"
103690,"[1381625, 682467, 12, 723212]","2022-10-17, 2022-10-18"
106089,"[4660545, 4659073, 4659418, 12]","2022-10-18, 2022-11-24"
19479,"[4645225, 957402, 12, 1528038]","2022-10-19, 2022-10-20, 2022-11-10, 2022-12-01"
86642,"[1536285, 12, 723212, 3109692]","2022-10-20, 2022-10-22"
106071,"[723212, 12, 750333, 4664007]","2022-10-20, 2022-10-24, 2022-11-02"
107234,"[12, 723212, 3166524, 1764087]","2022-10-20, 2022-11-11"
38555,"[3642117, 12, 3662573, 3662518]","2022-10-24, 2022-11-12"
98462,"[4097898, 12, 4496652, 1059990]","2022-10-25, 2022-10-30, 2022-11-14, 2022-11-23"
104614,"[1526657, 2805602, 12, 657397]","2022-10-25, 2022-11-22"
104185,"[167824, 4615500, 12, 4615501]","2022-10-26, 2022-11-20, 2022-12-12"
109324,"[4749026, 4738723, 4752013, 4738718]","2022-10-26, 2022-10-27"
26166,"[4772287, 12, 2851671, 2400455]","2022-10-27, 2022-11-05, 2022-11-22"
30088,"[973673, 12, 723212, 4645225]","2022-10-27, 2022-11-08, 2022-11-28, 2022-12-24, 2024-01-31"
104290,"[4027689, 1652499, 12, 723212]","2022-10-27, 2022-10-28"
109124,"[4728128, 4788274, 4728234, 12]","2022-10-28, 2022-10-31"
109874,"[4754968, 4791961, 12, 4754967]","2022-10-28, 2022-10-29"
26560,"[506744, 2805602, 12, 707853]","2022-10-29, 2024-01-23"
109928,"[4757736, 4796474, 12, 4771814]","2022-10-29, 2022-11-02"
110100,"[12, 723212, 921966, 878167]","2022-10-29, 2022-11-13"
108323,"[3246402, 4651603, 723212, 12]","2022-10-30, 2022-11-12"
88032,"[4637137, 12, 4611349, 3954558]","2022-11-01, 2022-11-13"
104185,"[4615501, 4615500, 12, 1379303]","2022-11-01, 2022-11-28, 2022-11-29, 2022-12-01, 2022-12-02"
38581,"[3841754, 12, 723212, 3010543]","2022-11-02, 2022-12-27"
92686,"[883928, 1110932, 12, 978798]","2022-11-02, 2022-11-06"
98988,"[1794753, 4855267, 12, 723212]","2022-11-02, 2022-11-06"
32403,"[1942425, 12, 723212, 4645225]","2022-11-03, 2022-12-17, 2023-02-15, 2023-03-16, 2023-11-26"
83588,"[2250763, 4040876, 4036283, 12]","2022-11-05, 2022-11-07, 2022-11-18, 2022-11-20, 2023-03-28, 2023-04-27, 2023-06-22"
30505,"[4645225, 723212, 12, 853252]","2022-11-07, 2023-02-25"
114470,"[4853331, 12, 4832173, 1768503]","2022-11-07, 2022-11-09"
45847,"[4645225, 12, 723212, 1401879]","2022-11-08, 2023-10-14"
104565,"[4211850, 12, 723212, 2807231]","2022-11-08, 2022-11-23"
29040,"[750625, 723212, 12, 3860334]","2022-11-10, 2023-01-03"
69272,"[3771110, 4113706, 3683302, 3995830]","2022-11-10, 2022-11-21"
80779,"[861872, 1135827, 723212, 12]","2022-11-10, 2022-11-11"
108846,"[4717995, 12, 723212, 1135827]","2022-11-10, 2022-11-11, 2022-11-12"
115784,"[1081632, 2442529, 12, 4928334]","2022-11-10, 2023-03-25, 2023-06-08, 2023-07-29, 2023-09-06"
29956,"[1442029, 907379, 723212, 12]","2022-11-12, 2022-12-18"
106713,"[4672192, 12, 723212, 4745047]","2022-11-12, 2022-11-13"
14130,"[2817136, 1638986, 12, 1639180]","2022-11-13, 2023-07-05"
92408,"[4639399, 723212, 12, 4001783]","2022-11-14, 2023-05-27"
113145,"[1258769, 2805602, 12, 434350]","2022-11-14, 2022-11-21"
108844,"[4723340, 3361882, 12, 4717975]","2022-11-19, 2023-05-10"
117758,"[1468761, 12, 723212, 4970030]","2022-11-19, 2022-11-24, 2022-11-27"
117767,"[1468761, 12, 723212, 4970030]","2022-11-19, 2022-11-24, 2022-11-29"
69813,"[3647961, 3361882, 3361883, 12]","2022-11-20, 2022-11-22, 2022-11-24"
82694,"[189008, 729051, 12, 85535]","2022-11-20, 2022-12-04"
83353,"[1957865, 12, 723212, 4645225]","2022-11-20, 2022-12-13"
117961,"[4977545, 4979106, 4977539, 12]","2022-11-20, 2022-11-21, 2022-11-24"
118018,"[26296, 750561, 12, 723212]","2022-11-20, 2022-12-12, 2023-03-21"
91571,"[4272865, 4645202, 1186499, 12]","2022-11-21, 2022-12-13"
98771,"[3577600, 3653588, 12, 4967709]","2022-11-21, 2022-11-23"
104185,"[4615501, 12, 4615500, 6205]","2022-11-21, 2022-12-04, 2023-01-09"
82694,"[208346, 729051, 12, 85535]","2022-11-22, 2023-02-22"
101557,"[4570544, 2805602, 12, 1464709]","2022-11-22, 2022-12-21"
108323,"[4651603, 723212, 12, 1232180]","2022-11-22, 2022-12-30"
56248,"[3799208, 1484860, 1631981, 3637647]","2022-11-23, 2022-11-27, 2023-04-04"
69813,"[3647961, 4968330, 3361883, 12]","2022-11-23, 2022-11-28"
115784,"[1251568, 1081632, 12, 4928334]","2022-11-24, 2023-02-04, 2023-12-27"
115784,"[2442529, 10619, 12, 4928334]","2022-11-26, 2023-03-09"
29628,"[808548, 723212, 12, 1061573]","2022-11-27, 2023-08-10, 2023-08-30, 2023-10-02"
83588,"[4040876, 4036283, 4940108, 12]","2022-11-27, 2023-02-03, 2023-02-18"
119189,"[1176577, 978922, 12, 723212]","2022-11-27, 2023-01-17, 2023-01-19"
92498,"[4677760, 3932009, 919747, 12]","2022-11-28, 2022-12-04, 2022-12-14"
42822,"[4645225, 1139147, 12, 723212]","2022-11-30, 2023-01-17, 2023-02-08, 2023-02-27, 2023-03-27, 2023-11-16"
60810,"[5056432, 4088355, 2798388, 3979583]","2022-11-30, 2023-01-09"
114506,"[5017689, 4840739, 4908909, 4821955]","2022-11-30, 2023-03-13"
61853,"[3452202, 5053219, 12, 2805602]","2022-12-01, 2022-12-11"
92498,"[3932009, 4189849, 919747, 12]","2022-12-01, 2022-12-24"
113185,"[4983824, 5068420, 12, 4864184]","2022-12-01, 2022-12-05"
101557,"[4570544, 2805602, 5053219, 12]","2022-12-02, 2022-12-05, 2022-12-09"
122024,"[5076879, 12, 5068334, 729007]","2022-12-02, 2022-12-08"
122669,"[3800316, 12, 723212, 716262]","2022-12-03, 2023-02-22"
30782,"[2687808, 748764, 12, 2687806]","2022-12-04, 2022-12-05, 2022-12-07"
115784,"[2442529, 12, 733397, 4928334]","2022-12-04, 2023-02-05"
122024,"[3398024, 12, 5068334, 5076879]","2022-12-04, 2022-12-07, 2022-12-19, 2023-01-03, 2023-01-05, 2023-02-01"
121737,"[1794753, 1702876, 723212, 12]","2022-12-05, 2022-12-10"
122024,"[458894, 12, 5068334, 5076879]","2022-12-05, 2022-12-12, 2022-12-21, 2023-01-12"
91767,"[4268120, 4268121, 4758850, 12]","2022-12-07, 2023-06-26"
122015,"[3139740, 3324537, 12, 723212]","2022-12-07, 2022-12-08"
124330,"[4764186, 12, 3902869, 4764958]","2022-12-07, 2022-12-08"
30704,"[2684353, 12, 4919958, 2685479]","2022-12-08, 2023-02-07"
95685,"[3318848, 2842492, 12, 3954558]","2022-12-08, 2022-12-12, 2023-01-21, 2023-01-22"
108323,"[4651603, 12, 723212, 1232180]","2022-12-08, 2022-12-21"
26166,"[843682, 12, 2851671, 2400455]","2022-12-09, 2022-12-20"
83588,"[4040876, 4036283, 12, 4040875]","2022-12-09, 2022-12-31, 2023-02-20, 2023-04-22, 2023-06-28, 2023-07-09, 2023-07-21, 2023-08-12, 2023-10-10, 2023-11-29, 2024-02-15, 2024-02-20"
84989,"[2926123, 4091219, 723212, 12]","2022-12-09, 2022-12-12"
89948,"[1794753, 4216491, 4235044, 12]","2022-12-09, 2022-12-16"
123153,"[2051731, 1558218, 3063555, 12]","2022-12-09, 2022-12-13"
124401,"[3182825, 12, 3471997, 3106022]","2022-12-10, 2022-12-22"
112560,"[4848872, 4713420, 12, 1121140]","2022-12-11, 2022-12-13, 2022-12-16, 2022-12-17, 2023-01-12, 2023-01-16"
36233,"[908899, 4235044, 4607621, 2699583]","2022-12-12, 2022-12-29"
54657,"[3268642, 4992339, 12, 3164461]","2022-12-12, 2022-12-15, 2022-12-19, 2022-12-27"
112560,"[4848872, 1113909, 4713420, 12]","2022-12-12, 2022-12-21, 2022-12-28"
122024,"[3380490, 12, 5068334, 5076879]","2022-12-13, 2022-12-17, 2022-12-28, 2023-01-17"
123125,"[1346772, 12, 1247373, 4963590]","2022-12-13, 2023-01-06"
111830,"[1446785, 843682, 12, 4818033]","2022-12-14, 2022-12-19"
107158,"[4050216, 4681337, 1283316, 12]","2022-12-15, 2022-12-29"
119937,"[3518048, 5021980, 12, 5021981]","2022-12-15, 2023-02-03"
5887,"[903088, 4660337, 4919955, 904340]","2022-12-16, 2023-01-22, 2023-02-13"
111830,"[4818033, 843682, 12, 1446785]","2022-12-17, 2022-12-21, 2023-01-11, 2023-01-31"
30782,"[163233, 543651, 5219966, 7807]","2022-12-18, 2023-04-17"
111830,"[4818033, 843682, 12, 3429367]","2022-12-18, 2023-01-10, 2023-01-28"
112560,"[4848872, 4713420, 12, 56798]","2022-12-18, 2022-12-22"
117153,"[4959689, 12, 723212, 732478]","2022-12-18, 2023-01-16, 2023-01-18"
83588,"[4040876, 4036283, 12, 2000399]","2022-12-19, 2022-12-21, 2022-12-24"
66042,"[2849951, 12, 842134, 2758166]","2022-12-21, 2023-03-08"
129538,"[5273196, 12, 1716454, 5273199]","2022-12-22, 2022-12-24, 2022-12-31, 2023-01-10"
129985,"[4289321, 12, 2281525, 3076119]","2022-12-22, 2022-12-23"
129538,"[5273196, 3938188, 12, 5273199]","2022-12-23, 2023-01-17"
117153,"[1794753, 4959689, 12, 723212]","2022-12-24, 2023-01-22"
125838,"[5197764, 4678485, 5296862, 3404863]","2022-12-24, 2022-12-29"
129538,"[5309176, 12, 5273196, 5273199]","2022-12-25, 2022-12-29, 2023-01-14"
79945,"[163233, 2123042, 12, 3073375]","2022-12-26, 2022-12-27"
81380,"[3933080, 3911188, 723212, 12]","2022-12-26, 2023-01-09"
103565,"[4699131, 4681131, 12, 4699135]","2022-12-26, 2023-01-02"
108844,"[4723340, 4639419, 12, 4717975]","2022-12-26, 2023-01-08, 2023-01-14, 2023-06-03, 2023-06-09"
31704,"[968027, 723212, 12, 775767]","2022-12-27, 2023-01-04"
33859,"[1211889, 12, 723212, 887871]","2022-12-27, 2022-12-30"
131996,"[1468761, 12, 723212, 5321911]","2022-12-27, 2023-02-14"
129592,"[5274416, 12, 5274415, 4950671]","2022-12-28, 2023-01-02, 2023-01-06, 2023-01-13, 2023-02-05, 2023-02-08, 2023-02-10, 2023-02-13, 2023-02-16, 2023-02-18, 2023-02-25, 2023-02-28, 2023-03-06, 2023-03-09, 2023-03-19, 2023-04-08, 2023-05-18, 2023-06-28, 2023-06-29, 2023-08-22, 2023-08-30, 2023-10-13, 2023-12-22, 2024-01-02, 2024-01-18, 2024-02-16"
92542,"[2840057, 4633010, 12, 3654149]","2022-12-29, 2022-12-30, 2022-12-31, 2023-01-06, 2023-01-07, 2023-01-13, 2023-01-28, 2023-01-29"
126803,"[5327808, 4731113, 12, 5327494]","2022-12-29, 2023-01-03"
105143,"[12, 723212, 1631574, 3735231]","2022-12-30, 2023-01-31"
108844,"[1533264, 4723340, 12, 4717975]","2022-12-31, 2023-01-01"
96437,"[4277137, 979170, 12, 723212]","2023-01-01, 2023-01-02"
130993,"[5352081, 723212, 12, 5058334]","2023-01-01, 2023-01-08"
112612,"[1381225, 3586571, 12, 594047]","2023-01-02, 2023-09-07"
130148,"[5262425, 5362898, 12, 723212]","2023-01-02, 2023-06-01"
