Token,Nodes,Dates
24618,"(12, 723212, 808548, 1490312)","2021-12-31, 2022-01-04, 2022-01-06"
24657,"(12, 2300272, 2324739, 2388782)","2022-01-24, 2022-01-25"
24823,"(12, 723212, 808548, 1108065)","2022-01-02, 2022-01-04"
25187,"(12, 795530, 2161733, 2295181)","2022-01-06, 2022-01-15"
25187,"(12, 2161733, 2298306, 2550163)","2022-01-23, 2022-02-28, 2022-03-06"
25187,"(12, 2161733, 2550163, 2579775)","2022-01-24, 2022-04-22, 2022-05-19"
25187,"(12, 746869, 2161733, 2550163)","2022-01-28, 2022-03-03, 2022-03-16, 2022-04-18, 2022-08-01, 2022-08-02, 2022-09-20, 2022-12-20"
25187,"(12, 1318098, 2161733, 2550163)","2022-02-02, 2022-04-13, 2022-09-26"
25187,"(12, 1745333, 2161733, 2550163)","2022-03-10, 2022-04-17"
25187,"(12, 2161733, 2387664, 2550163)","2022-04-10, 2022-04-21, 2022-04-23, 2022-05-10, 2022-05-15, 2022-05-16, 2022-05-17, 2022-05-18, 2022-05-25, 2022-05-26, 2022-05-27, 2022-05-28, 2022-05-29, 2022-05-30, 2022-07-01, 2022-07-03, 2022-07-07, 2022-07-08, 2022-08-04, 2022-08-06, 2022-08-07, 2022-08-10, 2022-08-12, 2022-08-17, 2022-08-18, 2022-08-19, 2022-09-10, 2022-09-11, 2022-09-13, 2022-09-14, 2022-09-15, 2022-09-17, 2022-09-19, 2022-09-21, 2022-09-22, 2022-09-23, 2022-09-24, 2022-09-25, 2022-10-15, 2022-10-16, 2022-10-17, 2022-10-18, 2022-10-22, 2022-10-23, 2022-10-24, 2022-10-25, 2022-10-26, 2022-10-27, 2022-10-28, 2022-10-31, 2022-11-01, 2022-11-02, 2022-11-03, 2022-11-04, 2022-11-06, 2022-11-09, 2022-11-10, 2022-11-13, 2022-11-19, 2022-11-20, 2022-11-21, 2022-11-25, 2022-11-27, 2022-11-29, 2022-11-30, 2022-12-02, 2022-12-03, 2022-12-04, 2022-12-05, 2022-12-06, 2022-12-09, 2022-12-12, 2022-12-13, 2022-12-14, 2022-12-15, 2022-12-16, 2022-12-19, 2022-12-21, 2022-12-23, 2022-12-24, 2022-12-25, 2022-12-26, 2022-12-28, 2022-12-29, 2022-12-30"
25187,"(12, 965608, 2161733, 2550163)","2022-06-25, 2022-07-06"
24848,"(12, 723212, 808548, 2257568)","2022-01-04, 2022-01-05, 2022-01-10"
25096,"(12, 723212, 808548, 2116105)","2022-01-04, 2022-01-26"
25164,"(12, 723212, 808548, 976031)","2022-01-05, 2022-01-25"
25195,"(12, 723212, 808548, 1159730)","2022-01-05, 2022-01-07"
21978,"(1730133, 2904937, 3107779, 3137329)","2022-04-17, 2022-04-18"
24254,"(12, 723212, 808548, 1136031)","2022-01-06, 2022-08-14"
24391,"(12, 723212, 880347, 2216689)","2022-01-08, 2022-02-08"
24686,"(12, 723212, 872797, 1799211)","2022-01-13, 2022-01-16"
19281,"(12, 2880780, 3073967, 3389863)","2022-05-16, 2022-05-30"
25104,"(12, 704510, 2283318, 2534025)","2022-01-21, 2022-02-07"
23009,"(1622203, 2252415, 4357892, 4441420)","2022-11-02, 2022-11-11"
25479,"(12, 723212, 1362192, 2266184)","2022-01-11, 2022-02-01"
26166,"(12, 2400455, 2851671, 4772287)","2022-10-27, 2022-11-05, 2022-11-22"
26166,"(12, 843682, 2400455, 2851671)","2022-12-09, 2022-12-20"
22512,"(12, 2067804, 2143174, 2396249)","2022-01-12, 2022-01-14, 2022-01-15"
25735,"(12, 723212, 791638, 1837317)","2022-01-14, 2022-01-16"
26146,"(12, 1848646, 2398383, 2406118)","2022-01-15, 2022-01-17"
26471,"(12, 723212, 808548, 2402363)","2022-01-21, 2022-02-05"
26560,"(12, 506744, 707853, 2805602)","2022-10-29, 2024-01-23"
26263,"(1960359, 2728547, 2904937, 3107779)","2022-04-05, 2022-04-06, 2022-04-08, 2022-04-11, 2022-04-12, 2022-04-16, 2022-04-17"
27497,"(12, 723212, 807083, 808548)","2022-01-20, 2022-01-22, 2022-01-23, 2022-01-24, 2022-02-03, 2022-02-08, 2022-03-11, 2022-04-06, 2022-06-21, 2022-06-30, 2022-08-12, 2022-09-14"
27786,"(12, 50497, 697639, 2541155)","2022-02-06, 2024-02-14"
13810,"(2479776, 2479794, 3954513, 4948721)","2023-03-01, 2023-03-28"
13810,"(2479776, 2479794, 3842485, 6167172)","2023-04-12, 2023-07-05, 2023-07-26"
13810,"(12, 1748702, 2479776, 2479794)","2023-04-24, 2023-05-19, 2023-06-11, 2023-06-21, 2023-07-18"
13810,"(12, 81639, 6950410, 6982599)","2024-01-28, 2024-02-05"
28394,"(12, 723212, 2572447, 2588752)","2022-01-25, 2022-01-28"
14900,"(1144835, 1153235, 1200296, 1395730)","2023-07-11, 2023-09-04"
27989,"(12, 163233, 909567, 984575)","2022-05-16, 2023-03-02"
29703,"(12, 723212, 808548, 1998394)","2022-02-02, 2022-03-18"
24994,"(723212, 808548, 1148559, 1740744)","2022-02-26, 2022-08-07"
24994,"(12, 723212, 808548, 1740744)","2022-04-23, 2022-08-03"
29476,"(12, 723212, 1116187, 2279770)","2022-01-31, 2022-02-05, 2022-02-12, 2022-02-13"
29791,"(12, 723212, 824085, 1654618)","2022-02-01, 2022-03-13"
29791,"(12, 723212, 1654618, 1865358)","2022-02-10, 2022-02-23"
29025,"(12, 723212, 878616, 2257373)","2022-02-03, 2022-02-07"
29229,"(12, 723212, 808548, 2187917)","2022-02-01, 2022-02-11"
29558,"(12, 723212, 808548, 1591103)","2022-02-01, 2022-02-08, 2022-03-05, 2022-03-12, 2022-03-19, 2022-04-14, 2022-04-23, 2022-06-21, 2022-08-08, 2022-08-17, 2022-09-15, 2022-10-28, 2023-04-28"
29712,"(12, 723212, 808548, 1903644)","2022-02-01, 2022-02-11"
30189,"(12, 723212, 2380327, 2666607)","2022-02-01, 2022-02-11"
30358,"(12, 723212, 808548, 1951559)","2022-02-01, 2022-02-05, 2022-02-07, 2022-08-21"
30533,"(12, 723212, 808548, 925154)","2022-02-01, 2022-02-03, 2022-05-13, 2022-06-29"
30782,"(12, 2687806, 2687807, 2687808)","2022-02-01, 2022-09-12, 2023-05-16"
30782,"(12, 183601, 2687806, 2687808)","2022-02-11, 2022-03-03"
30782,"(12, 1480551, 2687806, 2687808)","2022-03-04, 2022-08-16"
30782,"(12, 542567, 2687806, 2687808)","2022-03-06, 2023-05-19"
30782,"(12, 7807, 2687806, 2687808)","2022-03-13, 2022-06-28, 2022-07-08"
30782,"(12, 2687806, 2687808, 3190642)","2022-04-06, 2022-04-08"
30782,"(12, 519724, 2687806, 2687808)","2022-04-18, 2022-07-09"
30782,"(12, 103193, 2687806, 2687808)","2022-07-04, 2022-07-05"
30782,"(12, 2687806, 2687808, 4540508)","2022-09-21, 2022-09-23, 2022-09-26, 2022-10-15, 2022-10-18, 2022-10-19, 2022-10-23, 2022-10-25, 2022-10-26, 2022-10-28, 2022-11-06, 2022-11-07, 2022-11-10, 2022-11-13, 2022-11-18, 2022-11-20, 2022-11-21, 2022-11-22, 2022-11-27, 2022-11-30, 2022-12-03, 2022-12-06, 2022-12-08, 2022-12-10, 2022-12-11, 2023-01-03, 2023-01-05, 2023-01-09, 2023-01-10, 2023-01-11, 2023-01-16, 2023-03-19"
30782,"(12, 748764, 2687806, 2687808)","2022-12-04, 2022-12-05, 2022-12-07"
30782,"(7807, 163233, 543651, 5219966)","2022-12-18, 2023-04-17"
30782,"(12, 2687806, 2687808, 5523367)","2023-01-21, 2023-02-13, 2023-02-23, 2023-02-24, 2023-02-28, 2023-03-08, 2023-03-09, 2023-03-12, 2023-04-21, 2023-04-25, 2023-05-08, 2023-05-09, 2023-05-18"
29314,"(12, 723212, 933365, 2149100)","2022-02-12, 2022-03-03"
30177,"(12, 723212, 932567, 1232248)","2022-02-02, 2022-02-03"
30577,"(12, 723212, 1066908, 1074410)","2022-02-26, 2022-03-01"
31031,"(12, 723212, 824085, 2686534)","2022-02-05, 2022-03-02"
29715,"(12, 723212, 808548, 2203565)","2022-02-05, 2022-04-05, 2022-04-06"
32974,"(12, 2641070, 2765554, 2765708)","2022-02-08, 2022-02-13"
30302,"(12, 723212, 1362192, 2383734)","2022-02-08, 2022-03-03"
30850,"(12, 723212, 808548, 859765)","2022-02-08, 2022-04-11, 2022-06-21"
32969,"(12, 723212, 2765423, 2792863)","2022-02-08, 2022-02-10"
24385,"(12, 875835, 1080753, 2781523)","2022-02-09, 2022-02-24"
30123,"(12, 723212, 808548, 2211472)","2022-02-11, 2022-02-12"
30413,"(12, 723212, 808548, 2209071)","2022-02-12, 2022-06-23, 2022-08-12"
19593,"(1359353, 1371742, 1723309, 4284829)","2022-10-30, 2022-10-31"
24715,"(12, 909567, 1119449, 2226550)","2022-09-18, 2022-09-25"
24715,"(12, 539880, 2226550, 5388368)","2023-02-13, 2023-03-04"
24715,"(12, 753102, 2226550, 6230797)","2023-04-17, 2023-10-01"
24715,"(12, 449690, 2226550, 6230797)","2023-05-03, 2023-07-28"
24715,"(12, 2226550, 6230797, 6575454)","2023-05-23, 2023-05-31, 2023-06-02, 2023-06-30"
24715,"(12, 1080254, 2226550, 6230797)","2023-06-01, 2023-07-25"
24715,"(12, 1131315, 2226550, 6230797)","2023-06-09, 2023-07-11, 2023-10-13, 2023-11-09, 2023-11-16, 2023-12-10"
24715,"(12, 539880, 2226550, 6230797)","2023-07-03, 2023-07-07, 2023-07-20, 2023-08-01, 2023-08-27, 2023-10-14"
24715,"(12, 80093, 2226550, 6230797)","2023-07-14, 2023-09-05"
24715,"(12, 1205504, 2226550, 6230797)","2023-07-18, 2023-08-05"
24715,"(12, 2226550, 4351866, 6230797)","2023-08-02, 2023-08-09"
24715,"(12, 2226550, 5710310, 6230797)","2023-09-27, 2023-10-21"
24715,"(12, 619080, 2226550, 6230797)","2023-10-15, 2023-11-19"
34988,"(12, 590979, 723212, 2833299)","2022-04-13, 2022-05-15"
30644,"(12, 723212, 808548, 1495908)","2022-02-22, 2022-08-06"
36297,"(12, 723212, 1369427, 2860225)","2022-02-23, 2022-02-26"
25546,"(12, 1250365, 4987034, 4987035)","2023-04-03, 2023-09-24"
25546,"(12, 4270702, 4987034, 4987035)","2023-05-01, 2023-10-07"
25546,"(12, 2404476, 4987034, 4987035)","2023-06-08, 2023-10-13"
25546,"(12, 2470998, 4987034, 4987035)","2023-09-22, 2023-11-08"
25546,"(12, 846658, 4987034, 4987035)","2024-02-15, 2024-03-03"
28037,"(12, 1210056, 1614989, 2624163)","2022-09-15, 2022-09-16"
34241,"(12, 723212, 881259, 2141773)","2022-02-24, 2022-02-25, 2022-03-03"
37882,"(12, 723212, 2092336, 2901875)","2022-02-25, 2022-02-27"
29040,"(12, 723212, 750625, 944707)","2022-09-15, 2022-11-08, 2023-01-11"
29040,"(12, 723212, 750625, 3860334)","2022-11-10, 2023-01-03"
29607,"(12, 723212, 808548, 1620609)","2022-04-21, 2022-06-27, 2022-07-10"
30057,"(12, 723212, 2256244, 2855736)","2022-02-27, 2022-03-10"
30505,"(12, 723212, 808548, 853252)","2022-02-27, 2022-04-01, 2022-04-04, 2022-04-05, 2022-04-07, 2022-04-12"
30505,"(12, 723212, 853252, 4645225)","2022-11-07, 2023-02-25"
30505,"(12, 808548, 853252, 4645225)","2022-11-28, 2022-12-21"
32960,"(12, 723212, 1421792, 2050960)","2022-02-27, 2022-03-03"
38868,"(12, 723212, 790758, 2941597)","2022-02-27, 2022-03-04, 2022-03-05"
26944,"(1960359, 2728547, 2904937, 3107779)","2022-04-06, 2022-04-12, 2022-04-16, 2022-04-17"
40129,"(12, 2955502, 2955503, 2955504)","2022-02-28, 2022-03-01"
28757,"(1100912, 2884472, 4660337, 4919955)","2023-02-16, 2023-03-18, 2023-05-14"
32422,"(12, 723212, 808548, 2753394)","2022-04-04, 2022-04-05, 2022-04-21, 2022-05-28"
37783,"(12, 723212, 2281548, 2899374)","2022-03-01, 2022-03-05"
39746,"(12, 723212, 817140, 1081273)","2022-03-01, 2022-03-03"
38681,"(12, 716668, 792487, 1095546)","2022-03-08, 2022-03-14"
39516,"(3582828, 3772299, 6414456, 6416812)","2023-04-21, 2023-04-28"
41153,"(12, 395907, 723212, 1571763)","2022-03-04, 2022-03-05"
41804,"(12, 723212, 755416, 1181169)","2022-03-09, 2022-04-14"
42353,"(12, 723212, 3008014, 3797055)","2022-08-06, 2022-08-13"
30808,"(12, 723212, 808548, 2089046)","2022-03-07, 2022-06-21, 2022-06-26, 2022-07-06, 2022-09-26, 2023-09-22, 2023-09-24, 2023-11-15"
40261,"(12, 716451, 1179451, 3258599)","2022-09-13, 2022-12-02"
30704,"(12, 2684353, 2685479, 2721921)","2022-03-08, 2022-04-10, 2022-04-11, 2022-04-23"
30704,"(12, 2684353, 2685479, 4919958)","2022-12-08, 2023-02-07"
38357,"(12, 723212, 1814195, 2456139)","2022-04-09, 2022-05-14, 2022-06-24"
33859,"(12, 723212, 887871, 1211889)","2022-12-27, 2022-12-30"
36065,"(728152, 1439397, 1733616, 3962646)","2023-01-14, 2023-01-30"
43414,"(12, 2979750, 2991873, 3044458)","2022-03-09, 2022-03-10"
32553,"(12, 723212, 808548, 2206443)","2022-03-12, 2022-04-04"
29668,"(723212, 808548, 1148559, 1992792)","2022-03-13, 2022-07-31"
46286,"(723212, 999661, 1016776, 3076298)","2022-03-15, 2022-03-16"
30092,"(12, 723212, 808548, 1913548)","2022-03-17, 2022-04-02, 2022-04-17, 2022-07-03, 2022-09-15"
30092,"(12, 723212, 1913548, 5531738)","2023-12-13, 2024-02-04"
47089,"(12, 723212, 1181169, 2027854)","2022-03-17, 2022-03-18, 2022-03-19"
30977,"(12, 723212, 808548, 2150741)","2022-03-18, 2022-08-15, 2022-10-17, 2022-11-22, 2023-01-15"
24896,"(12, 3662832, 4608780, 5672441)","2023-04-22, 2023-04-28, 2023-04-29, 2023-06-04"
30626,"(12, 723212, 808548, 1737365)","2022-04-01, 2022-04-02, 2022-04-04, 2022-04-09"
47393,"(12, 3096801, 5033455, 5648262)","2023-02-14, 2023-02-15"
32348,"(2380228, 2751054, 2768008, 2768485)","2022-08-14, 2022-09-25"
33229,"(12, 723212, 808548, 2224170)","2022-04-02, 2022-06-21, 2023-02-21, 2023-08-21, 2023-08-29, 2023-10-24"
35897,"(2876434, 3107779, 3127877, 3221338)","2022-04-11, 2022-04-13"
45303,"(12, 723212, 911919, 967825)","2022-04-02, 2022-05-23"
50215,"(12, 723212, 1137726, 1824934)","2022-04-02, 2023-04-29"
39345,"(12, 1933209, 2388539, 3059760)","2022-08-06, 2023-02-16"
49499,"(12, 3132874, 3132875, 3132876)","2022-04-03, 2022-04-04"
49667,"(12, 723212, 732504, 1083001)","2022-05-25, 2022-07-08"
32570,"(12, 723212, 808548, 1065240)","2022-04-04, 2023-10-24, 2023-11-15, 2023-12-15, 2023-12-25"
49247,"(12, 1943437, 2921983, 3210993)","2023-03-04, 2023-08-06"
49247,"(12, 1943437, 2960777, 3210993)","2023-08-12, 2023-09-06"
50929,"(12, 723212, 1786314, 2467098)","2022-04-05, 2022-09-12"
33379,"(12, 723212, 1014969, 2421426)","2022-04-06, 2022-07-05"
49844,"(12, 723212, 1131979, 3372947)","2022-05-18, 2022-06-25"
51738,"(12, 3107779, 3163265, 3186333)","2022-04-06, 2022-04-07"
49996,"(12, 723212, 1630296, 3141888)","2022-04-12, 2022-04-14"
49996,"(12, 723212, 3060868, 3141888)","2022-05-15, 2022-07-09, 2022-08-01"
49996,"(12, 723212, 3141888, 3648444)","2022-06-26, 2022-07-01"
36233,"(908899, 2699583, 4235044, 4607621)","2022-12-12, 2022-12-29"
43508,"(12, 723212, 2127394, 2833342)","2022-05-17, 2022-06-23"
53517,"(12, 723212, 875945, 3232696)","2022-04-10, 2022-04-11"
53680,"(12, 723212, 1996422, 3236758)","2022-04-10, 2022-04-12"
49582,"(12, 723212, 2973239, 2974720)","2022-04-12, 2022-05-10"
49582,"(12, 723212, 2467098, 2973239)","2022-04-14, 2022-05-20"
23646,"(12, 723212, 821600, 2155126)","2022-04-12, 2022-04-19"
47689,"(12, 3544301, 3544320, 3544397)","2022-08-20, 2022-11-30"
48577,"(12, 723212, 907871, 2075409)","2022-06-22, 2022-10-29"
50078,"(12, 543837, 723212, 1984939)","2022-04-15, 2022-07-03"
30416,"(12, 723212, 2112105, 3122252)","2022-04-16, 2022-05-17"
38562,"(12, 594092, 1037153, 2119778)","2022-08-03, 2022-08-10"
54657,"(12, 3164461, 3268642, 4992339)","2022-12-12, 2022-12-15, 2022-12-19, 2022-12-27"
45935,"(12, 723212, 925127, 3254327)","2022-04-17, 2022-04-18, 2022-04-19"
55002,"(12, 573728, 723212, 3254327)","2022-04-17, 2022-04-18, 2022-04-19"
56600,"(12, 723212, 2953619, 3317553)","2022-04-17, 2022-05-15"
38555,"(12, 3642117, 3662518, 3662573)","2022-10-24, 2022-11-12"
56451,"(12, 723212, 967061, 3410290)","2022-08-16, 2022-08-21"
58943,"(12, 723212, 2421814, 3390207)","2022-04-23, 2022-07-06"
22311,"(18797, 6829979, 7495640, 7550411)","2023-12-21, 2023-12-22"
57563,"(12, 909567, 1679157, 1745554)","2022-05-15, 2022-06-25"
59500,"(12, 723212, 745641, 3404902)","2022-05-10, 2022-05-18"
31011,"(12, 723212, 808548, 2245514)","2022-05-11, 2022-08-19"
59945,"(12, 588566, 723212, 3410797)","2022-05-11, 2022-05-22"
34394,"(1045040, 2277297, 3132355, 3339487)","2023-03-31, 2023-04-01"
37989,"(1629579, 3132355, 3381752, 5476254)","2023-01-15, 2023-01-16"
37989,"(1045040, 2277297, 3132355, 3339487)","2023-03-31, 2023-04-01"
42838,"(12, 723212, 2743949, 2853807)","2022-05-12, 2023-03-07"
60009,"(12, 723212, 808548, 1951559)","2022-05-12, 2022-05-13, 2022-05-14, 2022-05-15, 2022-05-16, 2022-05-17, 2022-05-20, 2022-05-22, 2022-05-25, 2022-05-27, 2022-05-28, 2022-05-29, 2022-06-21, 2022-06-23, 2022-06-25, 2022-07-03, 2022-07-09, 2022-07-10"
60781,"(12, 3246916, 3431174, 4197084)","2022-08-16, 2022-08-18, 2022-09-24, 2022-11-26"
60781,"(12, 2186720, 3246916, 3431174)","2022-09-26, 2022-10-26"
54870,"(12, 1113377, 3305769, 3347661)","2022-08-15, 2022-10-31"
59504,"(12, 723212, 1769657, 3404552)","2022-05-15, 2022-05-26"
59504,"(12, 723212, 2833342, 3404552)","2022-05-18, 2022-07-02"
61393,"(12, 189053, 723212, 1219674)","2022-05-15, 2022-05-16"
27839,"(12, 3840217, 3840257, 4354220)","2022-09-13, 2022-09-14"
28992,"(12, 723212, 1258769, 1453988)","2022-05-16, 2022-05-24"
28992,"(12, 723212, 773784, 1258769)","2022-05-19, 2022-05-20"
30088,"(12, 723212, 808548, 973673)","2022-05-16, 2022-06-22, 2022-08-06, 2022-08-13, 2022-09-17, 2022-10-15, 2023-10-02"
30088,"(12, 723212, 973673, 4645225)","2022-10-27, 2022-11-08, 2022-11-28, 2022-12-24, 2024-01-31"
60697,"(12, 723212, 1830335, 3426274)","2022-05-16, 2022-05-18"
61528,"(12, 723212, 1023284, 1831289)","2022-05-16, 2022-10-29"
61528,"(12, 723212, 1023284, 1739077)","2023-01-13, 2023-01-14"
28190,"(3833399, 4053554, 4660481, 5011505)","2022-12-09, 2022-12-19"
58189,"(12, 3433878, 3434173, 3459414)","2022-05-17, 2022-05-27"
60421,"(12, 723212, 808548, 954848)","2022-05-18, 2022-05-20"
60998,"(12, 757756, 2249113, 3431767)","2022-05-18, 2022-05-23"
41276,"(12, 526509, 723212, 2985294)","2022-05-24, 2022-05-26"
63531,"(12, 723212, 1373768, 1840036)","2022-05-19, 2022-05-21"
63696,"(12, 723212, 2395859, 3510599)","2022-08-02, 2022-08-03"
59791,"(1743293, 1817163, 3290972, 3407600)","2022-06-29, 2022-08-18"
53219,"(12, 723212, 3085301, 3225548)","2022-05-21, 2022-06-22"
61315,"(12, 2272424, 2728714, 3583824)","2022-06-29, 2022-07-05"
45627,"(12, 723212, 808548, 3042780)","2022-05-22, 2022-05-24"
65339,"(12, 723212, 808548, 3418230)","2022-05-22, 2022-09-26, 2023-01-13, 2023-09-18, 2023-10-26"
65482,"(12, 723212, 3540336, 3552776)","2022-05-22, 2022-05-23"
46406,"(12, 723212, 1453988, 2558173)","2022-05-23, 2022-05-24"
64653,"(12, 723212, 3412548, 3531167)","2022-05-23, 2022-05-24"
51659,"(12, 723212, 1536285, 2340150)","2022-05-25, 2022-08-08"
32403,"(12, 723212, 808548, 1942425)","2022-05-26, 2022-09-13, 2023-02-18, 2023-08-30, 2023-09-05, 2023-09-11, 2023-09-12, 2023-09-13, 2023-09-17, 2023-09-23, 2023-09-24, 2023-10-09, 2023-10-16, 2023-10-20, 2023-10-25, 2023-10-26, 2023-11-07"
32403,"(12, 723212, 1942425, 4645225)","2022-11-03, 2022-12-17, 2023-02-15, 2023-03-16, 2023-11-26"
32403,"(12, 723212, 1942425, 5531738)","2023-10-29, 2023-11-27, 2023-12-09"
65906,"(12, 723212, 808548, 1354379)","2022-06-22, 2022-06-24, 2022-06-27, 2022-06-30, 2022-07-03, 2022-07-08"
66995,"(12, 102094, 723212, 814155)","2022-05-26, 2022-08-10"
46260,"(12, 723212, 976031, 2067026)","2022-05-27, 2022-05-29"
64396,"(12, 723212, 2347791, 3523177)","2022-06-28, 2022-07-02"
65894,"(3416640, 6428390, 6428413, 6428416)","2023-04-23, 2023-05-05"
68892,"(12, 1018518, 1115183, 3637951)","2022-07-09, 2022-08-07"
50924,"(723212, 2849016, 2871732, 2959302)","2022-06-21, 2023-03-10"
56248,"(1484860, 1631981, 3637647, 3799208)","2022-11-23, 2022-11-27, 2023-04-04"
60810,"(2798388, 3979583, 4088355, 5056432)","2022-11-30, 2023-01-09"
63387,"(12, 723212, 1071467, 1794753)","2022-11-04, 2022-11-10"
70949,"(12, 723212, 1071542, 1582652)","2022-06-22, 2022-07-05, 2022-08-01"
71170,"(12, 723212, 808548, 3163648)","2022-06-22, 2022-06-30, 2022-08-12, 2023-09-24"
44559,"(12, 3552225, 3558566, 3565695)","2022-06-29, 2022-06-30"
71608,"(12, 723212, 808548, 1942425)","2022-06-23, 2022-06-24, 2022-06-25, 2022-06-27, 2022-06-28, 2022-07-05, 2022-07-06, 2022-07-08"
63883,"(1538515, 2282787, 4272155, 4381110)","2022-09-15, 2022-09-19"
40250,"(12, 723212, 1814314, 3126504)","2022-06-25, 2022-09-26, 2023-01-14"
62869,"(12, 723212, 808548, 3480419)","2022-06-25, 2022-07-05, 2022-08-10"
69435,"(12, 3643941, 3643942, 3730726)","2022-07-02, 2022-08-06, 2022-09-23, 2022-12-19, 2023-01-09, 2023-01-12, 2023-01-17"
69435,"(12, 606299, 3643941, 3643942)","2022-08-01, 2022-08-19, 2022-11-22, 2022-11-28, 2022-12-06, 2022-12-07, 2022-12-13, 2023-02-07, 2023-02-10, 2023-02-18, 2023-02-21, 2023-03-13, 2023-03-14, 2023-03-28, 2023-03-31, 2023-05-09, 2023-05-11, 2023-06-01, 2023-06-28, 2023-07-18, 2023-08-10, 2023-09-05, 2023-10-12, 2023-10-14, 2023-10-30, 2023-11-07, 2023-11-09, 2023-11-10, 2023-11-11, 2023-12-05, 2023-12-11, 2023-12-20, 2024-01-17, 2024-01-19, 2024-01-23, 2024-01-24"
69435,"(12, 3643941, 3643942, 6582557)","2023-09-27, 2023-09-29"
69435,"(12, 3643941, 3643942, 7280308)","2023-10-04, 2023-10-05, 2023-10-06, 2023-10-07, 2023-10-08, 2023-10-09"
70218,"(1055288, 1171550, 4660337, 7166660)","2023-10-02, 2023-10-04"
71731,"(12, 723212, 3574367, 3684937)","2023-01-05, 2023-03-01"
72085,"(12, 1288563, 2051731, 2893954)","2022-06-25, 2022-09-16, 2022-09-17"
41490,"(12, 723212, 808548, 1034593)","2022-06-26, 2022-09-18"
69813,"(12, 960269, 3361883, 3647961)","2022-06-26, 2022-07-01"
69813,"(12, 458894, 3361883, 3647961)","2022-08-02, 2022-11-29"
69813,"(12, 3361883, 3398024, 3647961)","2022-08-16, 2022-11-26"
69813,"(12, 3361882, 3361883, 3647961)","2022-11-20, 2022-11-22, 2022-11-24"
69813,"(12, 3361883, 3647961, 4968330)","2022-11-23, 2022-11-28"
71242,"(12, 3551032, 3644224, 3674049)","2022-06-27, 2022-06-28, 2022-07-02, 2022-07-03"
73398,"(12, 723212, 808548, 1903174)","2022-06-27, 2022-07-03, 2022-07-05, 2022-08-08"
73644,"(12, 1827673, 3687267, 3737653)","2022-06-27, 2022-06-28"
59720,"(3441686, 3628873, 3628893, 3628907)","2022-08-10, 2022-09-16"
69557,"(12, 2484427, 2979720, 3046674)","2022-09-16, 2022-12-22"
73613,"(12, 723212, 808548, 1155016)","2022-06-28, 2022-07-02, 2022-07-06, 2022-07-31, 2022-08-04, 2022-08-05"
74120,"(12, 1131315, 3749050, 3749051)","2022-09-21, 2023-07-01, 2023-07-16, 2023-09-29"
74120,"(12, 1440180, 3749050, 3749051)","2023-01-11, 2023-04-22"
74120,"(12, 917843, 3749050, 3749051)","2023-02-23, 2023-07-30, 2023-08-13"
74120,"(12, 2250763, 3749050, 3749051)","2023-04-08, 2023-09-15"
74120,"(12, 676014, 3749050, 3749051)","2023-05-20, 2023-11-26"
66913,"(1574639, 3586101, 3652570, 3652571)","2022-08-14, 2022-08-16"
74473,"(12, 723212, 907379, 3757672)","2022-06-29, 2022-07-05"
71015,"(12, 723212, 3021359, 3432489)","2022-06-30, 2022-07-01"
24336,"(12, 723212, 808548, 1557948)","2022-07-01, 2023-10-27"
61853,"(12, 2805602, 3452202, 3662422)","2022-11-24, 2023-04-04"
61853,"(12, 2805602, 3452202, 5053219)","2022-12-01, 2022-12-11"
70869,"(12, 723212, 808548, 1591103)","2022-07-01, 2022-07-03, 2022-07-04, 2022-07-05, 2023-08-15, 2023-09-04"
71175,"(12, 723212, 2521964, 3210024)","2022-09-18, 2022-09-21"
71127,"(692283, 5595107, 5595346, 6111169)","2023-05-31, 2023-06-26"
43227,"(12, 723212, 781188, 808548)","2022-07-04, 2023-09-14, 2023-10-01"
43227,"(12, 723212, 781188, 5531738)","2023-08-10, 2023-10-20, 2023-11-16, 2023-12-01, 2023-12-07, 2023-12-26"
76516,"(12, 1132920, 1160982, 1259454)","2022-08-06, 2022-09-16"
76886,"(12, 723212, 907379, 3450304)","2022-07-06, 2022-08-13"
30775,"(12, 723212, 808548, 1889131)","2022-07-07, 2022-09-19"
48681,"(12, 723212, 3123432, 3496057)","2023-11-13, 2023-12-04"
46617,"(12, 723212, 2347791, 2733761)","2022-07-09, 2022-07-10"
79020,"(12, 723212, 2347791, 3902138)","2022-07-09, 2022-07-10"
73591,"(12, 3391563, 3520019, 5491515)","2023-01-31, 2023-04-06, 2023-05-05, 2023-06-30"
75653,"(12, 723212, 907379, 3756222)","2022-07-31, 2022-08-16"
47411,"(12, 723212, 868178, 1945156)","2022-08-01, 2022-08-02"
51999,"(3254843, 3277058, 4548891, 4549164)","2022-09-22, 2022-12-18"
75462,"(879814, 2079054, 2791959, 3799592)","2022-08-01, 2022-08-04"
80354,"(12, 723212, 1898104, 3937152)","2022-08-01, 2022-08-14"
80354,"(12, 723212, 3937152, 4852636)","2023-03-09, 2023-03-19"
81050,"(12, 723212, 2461788, 2961468)","2022-08-01, 2022-08-08"
81110,"(12, 723212, 1676329, 3954001)","2022-08-01, 2022-09-10"
70651,"(3437354, 3680353, 4029147, 4357602)","2022-09-13, 2022-09-15"
72428,"(12, 723212, 3666031, 3705774)","2022-08-02, 2022-08-08"
